comment_id,video_id,author_name,comment_text,like_count,published_at,sentiment_label,sentiment_score,raw_language,is_valid
UgyAAdtgAyvmuPze3794AaABAg,feu5PQvoCiA,@DeathKairox,Moja mila kya?,0,2026-05-06T15:40:20Z,NEGATIVE,0.9939595460891724,,1
Ugycbs1d41h8qFhXRdF4AaABAg,feu5PQvoCiA,@Ankurfarmar,Bhaut accha,0,2026-05-06T15:33:17Z,POSITIVE,0.8197934031486511,,1
UgyctoAxQLwRJdq_ZoV4AaABAg,feu5PQvoCiA,@Alainclyn,Jimmmmmmmmmmmmmyyyyyyyyyyyyyyyyy😢,0,2026-05-06T15:28:24Z,NEGATIVE,0.6970565915107727,,1
UgyrvbrqV24qur_HfnB4AaABAg,feu5PQvoCiA,@banglacartoonsb40,❤❤,0,2026-05-06T15:25:00Z,NEGATIVE,0.6970565915107727,,1
Ugz4Esm6X3u1iuC6r1F4AaABAg,feu5PQvoCiA,@РахатНурберген-ь5ы,Я лутси ванат 😊😊😊,0,2026-05-06T15:23:56Z,POSITIVE,0.8634412288665771,,1
UgzXVPA3N58Hf6sNX514AaABAg,feu5PQvoCiA,@TheMrPenguin23,Can I survive 100 days in my wedding,1,2026-05-06T15:23:03Z,POSITIVE,0.9935480952262878,,1
UgzsLWk5Y44dgVXp7gZ4AaABAg,feu5PQvoCiA,@jadeja_k_r,Voice bhai ka moja dede,0,2026-05-06T15:18:18Z,POSITIVE,0.6219242811203003,,1
UgyrmDXeA0ffsvU-9KR4AaABAg,feu5PQvoCiA,@HairumMazhar,7778 is my comment 🎉🎉😊,1,2026-05-06T15:15:52Z,NEGATIVE,0.862947940826416,,1
UgznjBZxGYzG3yg0TFd4AaABAg,feu5PQvoCiA,@امیرہ-ه7ق8ر,Plz my chnal,0,2026-05-06T15:14:11Z,NEGATIVE,0.9914467334747314,,1
Ugzh8eXn5ro8XVkRxmx4AaABAg,feu5PQvoCiA,@MAshraf-p4j,Hey Mr beast please give me 1 thousand dollars,0,2026-05-06T15:14:00Z,POSITIVE,0.9933158755302429,,1
UgyikCdtTzbjD_VZtMB4AaABAg,feu5PQvoCiA,@MdShajad-f1w4v,I am giving the number,0,2026-05-06T15:12:14Z,POSITIVE,0.988613486289978,,1
UgzOv4QFpr4l4xHsqjt4AaABAg,feu5PQvoCiA,@MdShajad-f1w4v,My scanner is my channel photo,0,2026-05-06T15:11:49Z,NEGATIVE,0.981802761554718,,1
UgzH3ZfFC2z21x0l9ml4AaABAg,feu5PQvoCiA,@MdShajad-f1w4v,Bro you giving the $10000 please I am built the SPB drone bro,0,2026-05-06T15:11:33Z,NEGATIVE,0.9893633723258972,,1
UgxVL-Wf8BCBgNwpbq54AaABAg,feu5PQvoCiA,@MdShajad-f1w4v,Bro you giving the $10000 🥺 😩 😩 😫 bro I am build SPB drone bro please,0,2026-05-06T15:10:51Z,NEGATIVE,0.9434491991996765,,1
UgzMp3buOoWlejb9-Mp4AaABAg,feu5PQvoCiA,@MdShajad-f1w4v,Bro you giving the $10000 please bro I am builder is to be drawn Pro please😊😊🥺🥹🥹🥹,0,2026-05-06T15:10:23Z,NEGATIVE,0.9803842902183533,,1
Ugw8RZdMRTVD_hKG_pZ4AaABAg,feu5PQvoCiA,@fortuner0111-1,thank you 25 subscriber family members 🎉❤ keep supporting 🙏 SUBSCRIBE please 🙏🙏❤,0,2026-05-06T15:09:34Z,POSITIVE,0.9905911087989807,,1
UgzHLmeUQeurNWr-6EV4AaABAg,feu5PQvoCiA,@Theboysgamerz9,I think Jimmy invite me on his wedding 😅,0,2026-05-06T15:09:28Z,POSITIVE,0.9840494394302368,,1
UgwvrMudrZrhHkx9GUd4AaABAg,feu5PQvoCiA,@real_gamer121,I never thought jimmy you could be this cringe!,0,2026-05-06T15:08:35Z,NEGATIVE,0.9969680905342102,,1
UgzzoOXrRjDKdnULhq54AaABAg,feu5PQvoCiA,@adnansaad5852,The last good boy Mr beast,1,2026-05-06T15:04:09Z,POSITIVE,0.997252881526947,,1
UgwUjnlxtQq4NQV8qXN4AaABAg,feu5PQvoCiA,@sidiboss-po8tl,"Please help me MrBeast, I want to play to change my life",0,2026-05-06T15:04:07Z,POSITIVE,0.9930126070976257,,1
UgxPorevBPfBO7JbcoF4AaABAg,feu5PQvoCiA,@Ayaan_GAG,Mission passed,0,2026-05-06T15:03:06Z,NEGATIVE,0.9967040419578552,,1
UgzkSGUaOdaYVmp2uNl4AaABAg,feu5PQvoCiA,@RaysahabDubey-e9l,Hello please give gift mrbeast sir I am your suscriber,0,2026-05-06T14:54:11Z,POSITIVE,0.997657060623169,,1
Ugzi7bT9qqobngxEBu14AaABAg,6Zy5VLcEbZc,@MrBeast,"Subscribe!   For my birthday, I am helping grant wishes of random people that subscribe so make sure you don’t miss out! Additional rules and conditions apply. Please read the description or visit this link: https://bit.ly/MrB_Birthday",81337,2026-05-02T15:56:21Z,POSITIVE,0.971269965171814,,1
Ugwi8-w2tSnvUTe_E894AaABAg,6Zy5VLcEbZc,@RealLimit.,all i want is a surron man all im asking summer coming up ima have nothing to do ima just be bored the whole tine going outside is my only joy and family ofc happy birthday jimmy have a good one thank you for giving other people the opportunity,0,2026-05-07T16:04:16Z,NEGATIVE,0.9196686744689941,,1
Ugxdbxxoeux_eyfSkB54AaABAg,6Zy5VLcEbZc,@hectormedina2778,Can I get a ticket for World Cup game or a trip to Japan? ❤,1,2026-05-07T16:04:14Z,NEGATIVE,0.9930073022842407,,1
UgykyB7oa4bn86pCjDZ4AaABAg,6Zy5VLcEbZc,@jhionadbar-xw9nd,Asus TUF Laptop .   For Deep Learning model Project. I am a undergraduate student of Computer Science.,0,2026-05-07T16:04:12Z,NEGATIVE,0.9229365587234497,,1
UgwXU05GyOBRSX4F_X54AaABAg,6Zy5VLcEbZc,@JpSkuy-n5j,Um,0,2026-05-07T16:04:12Z,NEGATIVE,0.9149317741394043,,1
UgxBRooZOpX4YjDIX2B4AaABAg,6Zy5VLcEbZc,@JuancaGp-p1r,"Mr. Beast turns 28 on may, 2026. Happy birthday🎉🎉🎉😊🎉 28 is the best age... it is the prime age according to one of mrbeast 's  videos... happy birhday.🎉😊 . I wish you much happiness.🎉",0,2026-05-07T16:04:11Z,POSITIVE,0.9996722936630249,,1
Ugwln4z8EO1BFtZi_ul4AaABAg,6Zy5VLcEbZc,@MadouFakraoui,"When he wins, I'll guess what he'll buy because he won't win. 🙂🙂",1,2026-05-07T16:04:11Z,NEGATIVE,0.9984524250030518,,1
UgxMa3bkRyAHheoI4Yl4AaABAg,6Zy5VLcEbZc,@trivianmagezi5262,Happy birthday Mr Beast for your Birthday i would like a hp omen gaming laptop,0,2026-05-07T16:04:10Z,POSITIVE,0.8641428351402283,,1
UgwW6HPUYQ7rJH8POHV4AaABAg,6Zy5VLcEbZc,@gisleinevillca4814,Feliz aniversário jimmy!! 🥳🎂   Gostaria de ter 500 mil para poder iniciar meu negócio próprio  Preciso mesmo dessa oportunidade.,0,2026-05-07T16:04:09Z,NEGATIVE,0.9241283535957336,,1
UgzIr8bN_Lebe1LzMpl4AaABAg,6Zy5VLcEbZc,@ChallangeLab,Hi I want a house,0,2026-05-07T16:04:08Z,POSITIVE,0.9987164735794067,,1
UgwgB8QRNQp2kRYMF5R4AaABAg,6Zy5VLcEbZc,@Tahakhokhar-90m,Car,0,2026-05-07T16:04:08Z,POSITIVE,0.9959701299667358,,1
UgwLEfdtc0ksfhmgJol4AaABAg,6Zy5VLcEbZc,@Deepanshu_India_1,happy birthday mrbeast please talk to mai Dm me 🫶🏻,0,2026-05-07T16:04:05Z,POSITIVE,0.9983885288238525,,1
UgzMeQ3_LmsZEpwideN4AaABAg,6Zy5VLcEbZc,@ashtonmears2763,I want my college loans paid off!,0,2026-05-07T16:04:03Z,NEGATIVE,0.9970237612724304,,1
UgxzHVZRnRoCKDDXjbt4AaABAg,6Zy5VLcEbZc,@sarapadgett4406,100  million robux,0,2026-05-07T16:04:00Z,POSITIVE,0.9918680787086487,,1
Ugz_EiI_heY2RvYnQ6B4AaABAg,6Zy5VLcEbZc,@Ali_plus_1,"They Aren't experts, Bruh. You want someone expert; you need to find one, not just ask people to be experts for the video. Experts live like this, maybe worse than this, they survive because they have no other choice.",1,2026-05-07T16:04:00Z,NEGATIVE,0.9973069429397583,,1
Ugz71PCcTG_WlIfufrV4AaABAg,6Zy5VLcEbZc,@RyanssBench,PICK ME! Help me with buying a new vehicle. <3,0,2026-05-07T16:03:59Z,NEGATIVE,0.9511677622795105,,1
UgycLQ7jL6KPBigBReF4AaABAg,6Zy5VLcEbZc,@Ajoymunda-l8v9w,❤,0,2026-05-07T16:03:59Z,NEGATIVE,0.6970565915107727,,1
UgwhbTYs7u3t8bPdc4R4AaABAg,6Zy5VLcEbZc,@muzopubgm,"I want two Mercedes CLS63s, four iPhone 16 Pro Max, three of the most expensive computers (one monitor for each), my grandmother is bedridden and we don't have money for her physical therapy, one Yamaha R125, one iPad Pro, one Mercedes G-Class, four AirPods, and lastly, two Mercedes C200s (I live in Türkiye, it might be cheaper for you)",0,2026-05-07T16:03:59Z,NEGATIVE,0.9959011673927307,,1
Ugz4RzhpJQl2fer7bXF4AaABAg,6Zy5VLcEbZc,@SonyaKamble-l8z,मुझे घर चाहिये सर,0,2026-05-07T16:03:57Z,NEGATIVE,0.5922039747238159,,1
Ugwf_aCetHX8aM_Y8w14AaABAg,6Zy5VLcEbZc,@JorgueVillegas,In cars plis hahhy bliday🥺🥺🥺🥳o 2000 tousand plis tank you,0,2026-05-07T16:03:56Z,NEGATIVE,0.9903918504714966,,1
UgyNOu91MVs32oL_OVZ4AaABAg,6Zy5VLcEbZc,@NurulAlifah-x5u,Bro im in Indonesia undang kami,0,2026-05-07T16:03:54Z,NEGATIVE,0.9816463589668274,,1
UgzdJ7QRh_AKDyIe2i14AaABAg,6Zy5VLcEbZc,@kimosefpv,hello,0,2026-05-07T16:03:47Z,POSITIVE,0.9995185136795044,,1
UgzmqaBednnF-uDOJm14AaABAg,6Zy5VLcEbZc,@LoboEsteban,new car,0,2026-05-07T16:03:37Z,POSITIVE,0.9984388947486877,,1
UgxdIE4Suq308yS1RDx4AaABAg,6Zy5VLcEbZc,@dynogaming8607,Gift me a iphone 17 pro max love from Kolkata ❤️‍🩹🫠,0,2026-05-07T16:03:31Z,POSITIVE,0.9916955828666687,,1
UgykFXuYhA22PVamDtd4AaABAg,6Zy5VLcEbZc,@nagi-u2m8y,Привет мистер бист у меня есть мечта подарить папе Мерседес гелин ваген и не только это я хочу подарить маме новый дом да мне 12 но мечта есть мечта я жыву в кырзгстане,0,2026-05-07T16:03:30Z,NEGATIVE,0.7945355176925659,,1
Ugz1Wa5d2ZdvxI7e9Ml4AaABAg,6Zy5VLcEbZc,@Animating_Insaan12,Happy Birthday JIMMY I am 16 year old currently in 11 grade and want a good coaching to crack NEET UG ( an entrance  test  for a medical college ). Could you help me to get admission in a good coaching ( Aakash or Physics Wallah),0,2026-05-07T16:03:28Z,POSITIVE,0.9916092753410339,,1
Ugz5bDC72dMQAXsaUvd4AaABAg,6Zy5VLcEbZc,@ReenaTomar-r9u,10000 feastables,0,2026-05-07T16:03:23Z,POSITIVE,0.9947918057441711,,1
Ugz9-jXeFejfoF3hSOp4AaABAg,6Zy5VLcEbZc,@RoanakPatel-s7k,Thara,0,2026-05-07T16:03:22Z,POSITIVE,0.9710229635238647,,1
UgwcF2pztUHE5FMyoG14AaABAg,6Zy5VLcEbZc,@아이셔z,농협 352 0843 3396 43 이원웅  입니다 천만원만 잇으면 행복할꺼 같에요 지미 구독 좋아요 항상 누르고 잇어요^^영상 재밋게 보고 잇어요^^소원좀 제발 들어주세요^^,0,2026-05-07T16:03:22Z,POSITIVE,0.7287477850914001,,1
UgyhIWvq7SXzMIQxwa94AaABAg,6Zy5VLcEbZc,@aytwyd2156,Can i please have a surron mr beast i love u,0,2026-05-07T16:03:20Z,POSITIVE,0.9985950589179993,,1
UgwRfO_EJsnCOJbSN6J4AaABAg,6Zy5VLcEbZc,@elunwis,"Cómo dije te felicitaría el 7 de mayo feliz cumpleaños Mr Beast, por desgracia no alcance a terminar la ilustración que hice para ti, en unos días queda",0,2026-05-07T16:03:19Z,NEGATIVE,0.9503806233406067,,1
UgxD-TEaX2fDixJbpUB4AaABAg,6Zy5VLcEbZc,@antoniomontel661,"Happy Birthday Mr. Beast!!   I am Antonio from the Philippines. People here love your videos because you show kindness by using your platform.   Wishing you the HAPPIEST BIRTHDAY!!   If I were to be picked on your birthday sweepstakes. I really want pokemon cards, I mean a lot of them hehe and also equipment for doing vlogs so that I can be an Influencer and be like you who helps people using the platform. I know this is a lot but you are Mr. Beast!! You can do anything!   Thank you, God Bless you, your friends, your family and your crew and Happy Birthday Jimmy!",0,2026-05-07T16:03:14Z,POSITIVE,0.9997082352638245,,1
UgwX32AGjo3Dwj3dzux4AaABAg,6Zy5VLcEbZc,@nardellgamer9632,I didn't see anything professional there.,0,2026-05-07T16:03:13Z,NEGATIVE,0.999103844165802,,1
UgzlWpk5giUzkDecuAd4AaABAg,6Zy5VLcEbZc,@shiftorrr,I do need help paying for my attorneys. Thank you .,0,2026-05-07T16:03:13Z,POSITIVE,0.9996970891952515,,1
UgzmjdvpW0reqkT_fp14AaABAg,6Zy5VLcEbZc,@dylandocarmo5222,I want a corvette C8 pretty please jimmy I’ve been watching u since I was a little boy,1,2026-05-07T16:03:12Z,POSITIVE,0.9903504252433777,,1
Ugzlw7BNLQbtPWW8DeF4AaABAg,6Zy5VLcEbZc,@сашапроненко-л1к,"Happy birthday mister beast ,  I want any car ❤🎉",0,2026-05-07T16:03:13Z,POSITIVE,0.986559271812439,,1
UgxjnyIlccLC2muFV114AaABAg,6Zy5VLcEbZc,@tonikr8s337,Tôi cần một căn nhà 😅,0,2026-05-07T16:03:11Z,NEGATIVE,0.9802767038345337,,1
UgwDNvWers-uALnoLX14AaABAg,6Zy5VLcEbZc,@Wass20111,i really need a gaming laptop happy birth day btw 20:00,1,2026-05-07T16:03:11Z,NEGATIVE,0.9852950572967529,,1
Ugz008lcUwtTVgusIjR4AaABAg,6Zy5VLcEbZc,@jedimsondiaz5659,"Happy Birthday, Jimmy 🎂🎂  I want a Yamaha r6",0,2026-05-07T16:03:10Z,POSITIVE,0.998649537563324,,1
UgzMZiY2T88EOpDhmPF4AaABAg,6Zy5VLcEbZc,@SaimHasan2.0,I need iPhone ❤️‍🩹🫶🏻,0,2026-05-07T16:03:08Z,NEGATIVE,0.9710950255393982,,1
UgwhSs9iY3lhHa5QNa94AaABAg,6Zy5VLcEbZc,@CR7-252,1.7k View 2.2k like🤔My big wish see mr beast,1,2026-05-07T16:03:08Z,POSITIVE,0.9882450103759766,,1
UgzAdWkuciv4ARLBqyd4AaABAg,6Zy5VLcEbZc,@Jun-mr4ci,"Happy birday Mr.beast,I hope to get my exchange student expenses",0,2026-05-07T16:03:06Z,POSITIVE,0.9994156360626221,,1
UgzipGL9eFS2iwKG5a94AaABAg,6Zy5VLcEbZc,@ashutoshmishra6376,I want to make a biggest utube channel,0,2026-05-07T16:03:05Z,NEGATIVE,0.9761055111885071,,1
Ugyw1dMXQ-73OPw4zZ14AaABAg,6Zy5VLcEbZc,@loveatfirstsight6668,"Happy birthday mr beast My dream is to become experienced like you, so please rent me your Indian MrBeast channel for free for 10 years and provide funding so I can make challenge videos like you.",0,2026-05-07T16:02:59Z,NEGATIVE,0.8273006677627563,,1
UgyqrXQXN9dQfbvqXyt4AaABAg,6Zy5VLcEbZc,@usethisforschool2571,I want an NYC apartment- specifically with a cool window. and if youd like to be kind and tag on one more thing- could I please have a seafood boil - and Happy Birthday!! :),0,2026-05-07T16:02:57Z,POSITIVE,0.9960727691650391,,1
UgyU3NLSvBi2tVatfpZ4AaABAg,6Zy5VLcEbZc,@مدىالعالميةالمحدودة,❤,0,2026-05-07T16:02:56Z,NEGATIVE,0.6970565915107727,,1
Ugz_bHYhTmOrLFs8jsZ4AaABAg,6Zy5VLcEbZc,@nicolas_1276,"Mr. Beast, great guy, I wanted to participate in one of your videos someday. I'm from Latin America, and I would really appreciate your help to pay for my studies so I can support my family. I'm 19 years old, and any job I get is terrible. I would seriously appreciate your help. It's not much, but any contribution would be greatly appreciated. I've been subscribed for years.",0,2026-05-07T16:02:55Z,POSITIVE,0.8797911405563354,,1
UgxtmHp2yc9jMyHatHd4AaABAg,6Zy5VLcEbZc,@wikwndn8659,I want tesla model x! I love u mr beast,0,2026-05-07T16:02:54Z,POSITIVE,0.9997356534004211,,1
UgyHhjT5EcDsbHaQ4KJ4AaABAg,6Zy5VLcEbZc,@PreciousAdegoke,Iphone 17 pro max,0,2026-05-07T16:02:53Z,POSITIVE,0.9521074295043945,,1
UgwYKhRVV8fNBq7SKj14AaABAg,6Zy5VLcEbZc,@usethisforschool2571,I want an NYC apartment- specifically with a cool window. and if youd like to be kind and tag on one more thing- could I please have a seafood boil - and Happy Birthday!! :),0,2026-05-07T16:02:53Z,POSITIVE,0.9960727691650391,,1
UgypW0x5R5HohpBv4x14AaABAg,6Zy5VLcEbZc,@WorkLife-c5v,But red team was playing good 🫡 Mr beast buy me an iphone 😅,0,2026-05-07T16:02:53Z,NEGATIVE,0.9437747597694397,,1
Ugx5tyn8UZlqvHoP2_Z4AaABAg,6Zy5VLcEbZc,@shivbhakti6156,Happy birthday mrbeast 🎉 I am from India  Please can you give me rolls Royce it's my wish that you will see my comment  Thanks ❤❤,0,2026-05-07T16:02:52Z,POSITIVE,0.9994474053382874,,1
UgxMc7y5yFgmxBxoA_V4AaABAg,6Zy5VLcEbZc,@usethisforschool2571,I want an NYC apartment- specifically with a cool window. and if youd like to be kind and tag on one more thing- could I please have a seafood boil - and Happy Birthday!! :),0,2026-05-07T16:02:49Z,POSITIVE,0.9960727691650391,,1
UgzW7ryVB1Zy2xNJ7c54AaABAg,6Zy5VLcEbZc,@tottts,i need brand new tesla in turkey,0,2026-05-07T16:02:47Z,NEGATIVE,0.9953369498252869,,1
UgzWvyRovbNq72jXotd4AaABAg,6Zy5VLcEbZc,@IshanKale28,Happy Birthday Mr. Jimmy 🎉🎉🎉 and i wanna attend an F1 race!,0,2026-05-07T16:02:46Z,POSITIVE,0.9996178150177002,,1
UgynJuzZAu9H_SpU-iB4AaABAg,6Zy5VLcEbZc,@calebtitsworth2927,I could use a car or honestly anything but preferably a car worth a shot won’t happen but never hurts to try been watching your videos forever!,0,2026-05-07T16:02:44Z,POSITIVE,0.9966164231300354,,1
UgwGdvQnFT4Hh4uvGPN4AaABAg,6Zy5VLcEbZc,@JessiMartinez-u1r,3:36 hahahaha,0,2026-05-07T16:02:42Z,NEGATIVE,0.6721031665802002,,1
UgwTrezLUkirfsvlbih4AaABAg,6Zy5VLcEbZc,@jessicasikich2733,happy birthday Jimmy!!!! all I wish for is 1k-10k,0,2026-05-07T16:02:38Z,POSITIVE,0.9982972741127014,,1
UgxUCiBL9qvb3oAaDDh4AaABAg,6Zy5VLcEbZc,@faraonloveshedy8417,Hello míster beasts,0,2026-05-07T16:02:38Z,POSITIVE,0.9986317753791809,,1
Ugxyh_q3_tzi4uO1HCN4AaABAg,6Zy5VLcEbZc,@SananAhmad-f4r,happy bithday,0,2026-05-07T16:02:38Z,POSITIVE,0.9998769760131836,,1
UgzVqsBnQYdGvjcHmDF4AaABAg,6Zy5VLcEbZc,@EstherMayer-m9g,I need money for my gf birthday please!,1,2026-05-07T16:02:38Z,NEGATIVE,0.970790445804596,,1
Ugw4BJDWV-GECPJGUKR4AaABAg,6Zy5VLcEbZc,@SportLive-p1s,My career set,0,2026-05-07T16:02:36Z,POSITIVE,0.9980459213256836,,1
UgzKEgjEOI2fLCIemkV4AaABAg,6Zy5VLcEbZc,@roxanavargas5958,Ya me suscribí mr Beast solo quiero un auto yo te sigo desde el video de que regalaste 10 mil dólares en la calle fue tu primer video gracias por todo 😢,0,2026-05-07T16:02:33Z,NEGATIVE,0.9681532979011536,,1
UgzJZRT9Yh_A3gSDam14AaABAg,6Zy5VLcEbZc,@umitcakr9248,BMW  M5,0,2026-05-07T16:02:34Z,POSITIVE,0.9596782326698303,,1
Ugyaev57oTRCXeW6CqV4AaABAg,6Zy5VLcEbZc,@marieaudebley501,"Hi, I am an international student and I really need money for my tuition. I promise the money will be worth it. I would be entirely thankful if you could help me and my family.",0,2026-05-07T16:02:31Z,POSITIVE,0.9992067217826843,,1
Ugwkr9mcg8UgYMDGdil4AaABAg,6Zy5VLcEbZc,@pietrogamer6530,yeloww,0,2026-05-07T16:02:31Z,NEGATIVE,0.9244607090950012,,1
UgzN2kuj9ud6_2EHYSd4AaABAg,6Zy5VLcEbZc,@Luckilyblox,from somalia and i need lambo,0,2026-05-07T16:02:29Z,NEGATIVE,0.9061580896377563,,1
Ugw-kYJ4qhn4b5rfZOZ4AaABAg,6Zy5VLcEbZc,@moniquebassi7811,Happy birthday Jimmy! It's my dream to get a small boat with a motor for my son we are in south Africa my son has bin watching your videos for years it is he's dream to go spearfishing in the ocean but the swim to get out is far and danjres for him it was his birthday on the 4 of May thank you for riding my message,1,2026-05-07T16:02:27Z,POSITIVE,0.9146242737770081,,1
UgxbpAeG5RMT8c9MB714AaABAg,6Zy5VLcEbZc,@shubhomvt7098,"Happy birthday jimmy, I want to buy a farmhouse in India for my parents to live in after they retire.",0,2026-05-07T16:02:27Z,POSITIVE,0.9987277388572693,,1
UgzWhkvggfeNjtsFwnR4AaABAg,6Zy5VLcEbZc,@flame4lifead,"Hello MrBeast! Happy birthday 🎉  I am in need of an iPhone 17pro max, and paid trip to UAE, I am 26 yr. old from Pakistan and your big fan following you for past 5 years and watched almost every video but never won anything from your giveaways, I would really appreciate if you chose me , in fact in my life I never won any giveaways and I am 100% honest  Thank you for your attention",0,2026-05-07T16:02:27Z,POSITIVE,0.9985748529434204,,1
Ugy0VBv1d4m4OSwIpfx4AaABAg,6Zy5VLcEbZc,@ShadowKia.,Laptop would be amazing to help with reducing my laggy videos.,0,2026-05-07T16:02:27Z,NEGATIVE,0.9281406998634338,,1
UgxPxBPql5GBPhr7Ks54AaABAg,6Zy5VLcEbZc,@Aqsmohsin-v5l,My house is selling 😢 I want 20000 $ plzz,0,2026-05-07T16:02:26Z,NEGATIVE,0.9624836444854736,,1
UgxuxEPTU9pW0K8Rb_B4AaABAg,6Zy5VLcEbZc,@hurtgates,pay for my wedding,0,2026-05-07T16:02:24Z,POSITIVE,0.9933352470397949,,1
Ugwn4eY16RblVQnIJSV4AaABAg,6Zy5VLcEbZc,@axuamontes-3155,"Quisiera un tesla o un auto económico que me sirva para la universidad y poder trabajar, poder ir seguro tanto para la universidad, como para un futuro trabajo. Y feliz cumpleaños MrBeast, muchas bendiciones.",0,2026-05-07T16:02:24Z,NEGATIVE,0.9764117002487183,,1
Ugxj3azlrZetcu1WAeF4AaABAg,6Zy5VLcEbZc,@futttutuca5998,una play 5,0,2026-05-07T16:02:24Z,POSITIVE,0.7704431414604187,,1
Ugz2P_SZ9xfLlKsrb4R4AaABAg,6Zy5VLcEbZc,@flame4lifead,"Hello MrBeast! Happy birthday 🎉  I am in need of an iPhone 17pro max, and paid trip to UAE, I am 26 yr. old from Pakistan and your big fan following you for past 5 years and watched almost every video but never won anything from your giveaways, I would really appreciate if you chose me , in fact in my life I never won any giveaways and I am 100% honest  Thank you for your attention",0,2026-05-07T16:02:23Z,POSITIVE,0.9985748529434204,,1
UgyUPz8rTXas9A4GuIN4AaABAg,6Zy5VLcEbZc,@Shadow-BS79,Happy birthday mr beast🎉🎉 pls  brawl stars pro pass😢,0,2026-05-07T16:02:21Z,POSITIVE,0.9859609603881836,,1
UgwLmcEbDLRrNGLUeq94AaABAg,6Zy5VLcEbZc,@Enzoeli17,Dream wedding,0,2026-05-07T16:02:20Z,POSITIVE,0.9998582601547241,,1
Ugzjp6nYyl0OEStftHh4AaABAg,6Zy5VLcEbZc,@flame4lifead,"Hello MrBeast! Happy birthday 🎉  I am in need of an iPhone 17pro max, and paid trip to UAE, I am 26 yr. old from Pakistan and your big fan following you for past 5 years and watched almost every video but never won anything from your giveaways, I would really appreciate if you chose me , in fact in my life I never won any giveaways and I am 100% honest  Thank you for your attention",0,2026-05-07T16:02:19Z,POSITIVE,0.9985748529434204,,1
UgzAHGD26qYXgb1381l4AaABAg,6Zy5VLcEbZc,@KratosPNGMusik,I Want a House ❤,0,2026-05-07T16:02:19Z,POSITIVE,0.6346789002418518,,1
UgwByQGpezFY6VxgtG94AaABAg,6Zy5VLcEbZc,@flame4lifead,"Hello MrBeast! Happy birthday 🎉  I am in need of an iPhone 17pro max, and paid trip to UAE, I am 26 yr. old from Pakistan and your big fan following you for past 5 years and watched almost every video but never won anything from your giveaways, I would really appreciate if you chose me , in fact in my life I never won any giveaways and I am 100% honest  Thank you for your attention",0,2026-05-07T16:02:16Z,POSITIVE,0.9985748529434204,,1
UgwB7kml9lh8DokH8Tl4AaABAg,6Zy5VLcEbZc,@TalgatAnvarov,I want a 5-story house.,0,2026-05-07T16:02:15Z,POSITIVE,0.8712313175201416,,1
Ugy1FgNEwjUEXo1RmlV4AaABAg,6Zy5VLcEbZc,@flame4lifead,"Hello MrBeast! Happy birthday 🎉  I am in need of an iPhone 17pro max, and paid trip to UAE, I am 26 yr. old from Pakistan and your big fan following you for past 5 years and watched almost every video but never won anything from your giveaways, I would really appreciate if you chose me , in fact in my life I never won any giveaways and I am 100% honest  Thank you for your attention",0,2026-05-07T16:02:12Z,POSITIVE,0.9985748529434204,,1
UgxNZ0nmx9i7G29FL794AaABAg,6Zy5VLcEbZc,@GURDEEP73082,Happy Birthday jimmy🎉🎉 God bless you 💝  I wish you grow 1000 tree plz bro ❤ So earth can happy on your birthday 🥳🥳,0,2026-05-07T16:02:11Z,POSITIVE,0.9993163347244263,,1
UgxF8w4u7bcO_0cjWBx4AaABAg,6Zy5VLcEbZc,@RylanMann-s9x,Im from the uk and i have watch you and i just want to meat you,0,2026-05-07T16:02:10Z,POSITIVE,0.999426007270813,,1
UgwDBsdcfeeZRK9eQ4B4AaABAg,6Zy5VLcEbZc,@flame4lifead,"Hello MrBeast! Happy birthday 🎉  I am in need of an iPhone 17pro max, and paid trip to UAE, I am 26 yr. old from Pakistan and your big fan following you for past 5 years and watched almost every video but never won anything from your giveaways, I would really appreciate if you chose me , in fact in my life I never won any giveaways and I am 100% honest  Thank you for your attention",0,2026-05-07T16:02:10Z,POSITIVE,0.9985748529434204,,1
Ugzf__wF74TIDpPzwqt4AaABAg,6Zy5VLcEbZc,@theoantritsis1947,yeeeeee,0,2026-05-07T16:02:09Z,NEGATIVE,0.8397828936576843,,1
Ugyhf8mPQVXUNVGijMx4AaABAg,6Zy5VLcEbZc,@SananAhmad-f4r,gaming pc and a xbox series x,0,2026-05-07T16:02:07Z,POSITIVE,0.8284613490104675,,1
UgzSEG2h-djyFqGP2U94AaABAg,6Zy5VLcEbZc,@flame4lifead,"Hello MrBeast! Happy birthday 🎉  I am in need of an iPhone 17pro max, and paid trip to UAE, I am 26 yr. old from Pakistan and your big fan following you for past 5 years and watched almost every video but never won anything from your giveaways, I would really appreciate if you chose me , in fact in my life I never won any giveaways and I am 100% honest  Thank you for your attention",0,2026-05-07T16:02:07Z,POSITIVE,0.9985748529434204,,1
UgyFmhh5VvxgIdjaiGh4AaABAg,6Zy5VLcEbZc,@matthewvanley8753,"Sold my house to start flipping houses and I’ve basically been massively screwed over by my general contractor. $50,000 would literally be life changing and restore what has been stolen from me 😢",0,2026-05-07T16:02:06Z,NEGATIVE,0.9990860223770142,,1
